Type,Magnitude,Place,Time,Updated,Ids,Coords,Felt,CDI,MMI,Alert,Tsunami,sig,rms,Size
earthquake,1.5,"35 km SE of Mina, Nevada",2022-01-04 15:14:10.110,2022-01-05 03:37:59.631,nn00830953,"[-117.8219, 38.1692, 8.3]",,,,,0,35,0.1099,13.543956043956044
earthquake,1.76,"20 km ESE of Kanarraville, Utah",2022-01-04 15:06:39.580,2022-01-04 17:59:36.830,uu60476067,"[-112.9926667, 37.4388333, 1.82]",,,,,0,48,0.14,13.901098901098901
earthquake,1.64,"1km ESE of The Geysers, CA",2022-01-04 15:04:47.600,2022-01-08 04:53:11.352,nc73673526,"[-122.7453333, 38.7731667, 2.04]",,,,,0,41,0.05,13.736263736263735
earthquake,2.31,"10 km ENE of P?hala, Hawaii",2022-01-04 15:03:10.260,2022-01-04 15:08:40.900,hv72857112,"[-155.382659912109, 19.2298336029053, 32.310001373291]",,,,,0,82,0.150000006,14.656593406593407
earthquake,0.9,"34 km SE of Mina, Nevada",2022-01-04 14:46:43.683,2022-01-05 03:37:58.145,nn00830952,"[-117.8187, 38.1737, 7.8]",,,,,0,12,0.1253,12.719780219780219
earthquake,0.84,"7km NW of The Geysers, CA",2022-01-04 14:43:20.860,2022-01-04 15:53:11.923,nc73673521,"[-122.8071671, 38.8250008, 1.41]",,,,,0,11,0.01,12.637362637362637
earthquake,4.5,"44 km NNE of Opotiki, New Zealand",2022-01-04 14:34:33.087,2022-03-12 23:19:20.040,us7000gbnz,"[177.4473, -37.6273, 164.46]",,,,,0,312,0.51,17.664835164835164
earthquake,0.64,"10km S of Idyllwild, CA",2022-01-04 14:28:23.870,2022-01-04 15:25:28.542,ci39902487,"[-116.7211667, 33.6486667, 13.65]",,,,,0,6,0.13,12.362637362637363
earthquake,1.2,"34 km E of Denali National Park, Alaska",2022-01-04 14:22:14.332,2022-01-31 22:33:28.593,ak0226u0ro1,"[-151.0322, 63.5013, 3.7]",,,,,0,22,0.58,13.131868131868131
earthquake,2.8,"3 km NW of Timberlake, Ohio",2022-01-04 14:20:46.164,2022-12-23 01:12:42.536,us7000g8x2,"[-81.469, 41.6863, 5]",364.0,4.6,,,0,288,0.21,15.329670329670328
earthquake,0.16,"65 km NW of Karluk, Alaska",2022-01-04 14:15:16.230,2022-01-06 06:58:04.140,av91457351,"[-155.301833333333, 57.9505, 14.69]",,,,,0,0,0.17,11.703296703296704
earthquake,1.3,"61 km SSE of Beaver, Alaska",2022-01-04 14:06:45.909,2022-01-31 22:33:28.336,ak0226txfbj,"[-146.9262, 65.8394, 7.4]",,,,,0,26,0.52,13.269230769230768
earthquake,4.5,"Kepulauan Barat Daya, Indonesia",2022-01-04 14:02:53.499,2022-03-12 23:19:06.040,us7000g8wi,"[127.7416, -7.0385, 298.19]",,,,,0,312,0.63,17.664835164835164
earthquake,3.2,"230 km SSE of False Pass, Alaska",2022-01-04 14:00:39.294,2022-03-12 23:19:07.040,us7000g901,"[-162.5323, 52.8468, 10]",,,,,0,158,0.65,15.87912087912088
earthquake,2.08,"2km W of Rancho Cucamonga, CA",2022-01-04 13:42:19.810,2022-01-04 21:35:05.100,ci39902479,"[-117.5976667, 34.124, 11.83]",,,,,0,67,0.18,14.340659340659341
earthquake,1.03,"8km W of Cobb, CA",2022-01-04 13:36:05.560,2022-01-04 15:11:10.689,nc73673511,"[-122.8161697, 38.8348351, 1.6]",,,,,0,16,0.02,12.89835164835165
earthquake,0.9,"58 km ENE of Ferry, Alaska",2022-01-04 13:33:06.170,2022-01-31 22:33:27.800,ak0226thocx,"[-147.9501, 64.1324, 13.4]",,,,,0,12,0.48,12.719780219780219
earthquake,1.68,"21 km ESE of Kanarraville, Utah",2022-01-04 13:31:51.790,2022-01-04 17:53:25.030,uu60476057,"[-112.9746667, 37.435, -1.08]",,,,,0,43,0.15,13.791208791208792
earthquake,1.83000004,"8 km E of P?hala, Hawaii",2022-01-04 13:27:36.700,2022-01-04 13:30:39.040,hv72857052,"[-155.397003173828, 19.2058334350586, 32.0900001525879]",,,,,0,52,0.119999997,13.997252802197803
earthquake,2.32,"6 km ENE of P?hala, Hawaii",2022-01-04 13:19:08.680,2022-03-12 23:19:06.040,hv72857037,"[-155.421829223633, 19.2293338775635, 33.3800010681152]",,,,,0,83,0.129999995,14.67032967032967
earthquake,1.92,"9 km ESE of P?hala, Hawaii",2022-01-04 13:18:26.400,2022-01-04 13:23:56.930,hv72857032,"[-155.386993408203, 19.1825008392334, 3.39000010490417]",,,,,0,57,0.109999999,14.12087912087912
earthquake,1.78,"9 km E of P?hala, Hawaii",2022-01-04 12:57:32.950,2022-01-04 13:03:03.300,hv72857022,"[-155.384338378906, 19.2063331604004, 31.1900005340576]",,,,,0,49,0.119999997,13.928571428571429
earthquake,0.49,"6km NNW of The Geysers, CA",2022-01-04 12:42:44.020,2022-01-08 03:22:10.581,nc73673506,"[-122.797, 38.825, 2.78]",,,,,0,4,0.02,12.156593406593407
earthquake,1.5,"57 km E of Pedro Bay, Alaska",2022-01-04 12:39:16.230,2022-01-31 22:33:37.462,ak0226sxjt3,"[-153.0739, 59.7946, 99.8]",,,,,0,35,0.21,13.543956043956044
earthquake,1.01,"12km ESE of Gilroy, CA",2022-01-04 12:28:37.710,2022-01-08 02:55:10.445,nc73673501,"[-121.4328333, 36.9791667, 9.84]",,,,,0,16,0.09,12.87087912087912
earthquake,2.48,"21 km ESE of Kanarraville, Utah",2022-01-04 12:27:02.410,2022-03-12 23:19:06.040,uu60476052,"[-112.9741667, 37.4371667, 1.09]",,,,,0,95,0.14,14.89010989010989
earthquake,2.6,"2km SW of Colma, CA",2022-01-04 12:18:29.210,2022-01-11 19:44:10.410,nc73673491,"[-122.4705, 37.6643333, 7.99]",,,,,0,104,0.04,15.054945054945055
earthquake,1.51,"24 km ESE of Kanarraville, Utah",2022-01-04 12:16:45.410,2022-01-04 17:39:59.640,uu60476047,"[-112.9415, 37.4271667, 1.66]",,,,,0,35,0.21,13.557692307692307
earthquake,1.7,"48 km E of Denali National Park, Alaska",2022-01-04 12:15:40.202,2022-01-31 22:33:27.521,ak0226ssgi8,"[-150.7506, 63.5672, 9.7]",,,,,0,44,0.63,13.81868131868132
earthquake,2.26,"5 km ENE of P?hala, Hawaii",2022-01-04 12:12:36.990,2022-01-04 12:18:08.890,hv72856962,"[-155.4306640625, 19.2145004272461, 32.8499984741211]",,,,,0,79,0.119999997,14.587912087912088
earthquake,2.29,"5 km E of P?hala, Hawaii",2022-01-04 12:12:27.630,2022-01-04 12:17:57.250,hv72856957,"[-155.43049621582, 19.2068328857422, 32.7999992370605]",,,,,0,81,0.119999997,14.62912087912088
earthquake,1.3,"51 km SW of Tatitlek, Alaska",2022-01-04 12:12:00.315,2022-01-31 22:33:37.205,ak0226srq8v,"[-147.4009, 60.5613, 9.3]",,,,,0,26,0.4,13.269230769230768
earthquake,3.2,North of the Dominican Republic,2022-01-04 12:10:19.430,2022-03-12 23:18:58.040,us7000g8wb,"[-68.9307, 20.069, 10]",,,,,0,158,0.48,15.87912087912088
earthquake,0.96,"9km NW of The Geysers, CA",2022-01-04 12:05:13.140,2022-01-04 12:19:11.221,nc73673486,"[-122.829834, 38.8359985, 0.92]",,,,,0,14,0.05,12.802197802197803
earthquake,0.5,"73 km WNW of Ninilchik, Alaska",2022-01-04 12:04:22.807,2022-01-05 09:45:04.460,ak0226sq1m5,"[-152.7665, 60.4196, 14]",,,,,0,4,0.39,12.170329670329672
earthquake,0.8,"24 km NW of Indian Springs, Nevada",2022-01-04 12:03:45.651,2022-01-05 03:38:13.798,nn00830963,"[-115.8741, 36.7226, 0]",,,,,0,10,0.118,12.582417582417582
earthquake,4.5,"116 km WSW of Padang, Indonesia",2022-01-04 11:55:40.211,2022-03-12 23:19:20.040,us7000gbnx,"[99.4714, -1.5098, 35]",,,,,0,312,0.41,17.664835164835164
earthquake,0.41,"15 km SE of Lincoln, Montana",2022-01-04 11:55:07.380,2022-01-11 00:52:19.760,mb80535164,"[-112.5163333, 46.868, 11.64]",,,,,0,3,0.18,12.046703296703296
earthquake,4.1,Greenland Sea,2022-01-04 11:47:58.817,2022-03-12 23:19:20.040,us7000gbnv,"[8.8949, 73.9416, 10]",,,,,0,259,0.41,17.115384615384613
earthquake,1.9,"71 km SE of Denali National Park, Alaska",2022-01-04 11:40:55.109,2022-01-31 22:33:27.227,ak0226scewf,"[-150.5869, 63.1545, 111.8]",,,,,0,56,0.42,14.093406593406593
earthquake,0.33,"6km WNW of The Geysers, CA",2022-01-04 11:35:11.030,2022-01-06 21:37:10.513,nc73673476,"[-122.8175, 38.805, 3]",,,,,0,2,0.03,11.936813186813186
earthquake,2.0,"58 km S of Whites City, New Mexico",2022-01-04 11:24:13.551,2022-01-06 17:07:51.190,tx2022agha,"[-104.4760359, 31.65882915, 6.465771484]",,,,,0,62,0.3,14.23076923076923
earthquake,1.8,"50 km ESE of Pope-Vannoy Landing, Alaska",2022-01-04 11:23:54.597,2022-01-31 22:33:26.938,ak0226s8ror,"[-153.6954, 59.352, 110.1]",,,,,0,50,0.19,13.956043956043956
earthquake,1.4,"46 km E of Denali National Park, Alaska",2022-01-04 11:20:52.521,2022-01-31 22:33:26.663,ak0226s84fx,"[-150.7951, 63.5603, 13.1]",,,,,0,30,0.58,13.406593406593407
earthquake,1.72,"9 km SSE of Fern Forest, Hawaii",2022-01-04 11:19:11.840,2022-01-04 11:24:42.350,hv72856912,"[-155.107498168945, 19.3863334655762, 1.27999997138977]",,,,,0,46,0.189999998,13.846153846153847
earthquake,1.0,"20 km N of Meadow Lakes, Alaska",2022-01-04 11:16:43.023,2022-01-31 22:33:36.953,ak0226s78su,"[-149.6004, 61.8081, 47.7]",,,,,0,15,0.5,12.857142857142858
earthquake,0.53,"3km W of Cobb, CA",2022-01-04 11:07:03.390,2022-01-04 11:20:11.132,nc73673471,"[-122.758667, 38.8213348, 1.34]",,,,,0,4,0.02,12.211538461538462
earthquake,1.4,"35 km WSW of Petersville, Alaska",2022-01-04 11:05:28.420,2022-01-31 22:33:26.395,ak0226s4ut3,"[-151.3403, 62.3285, 84.6]",,,,,0,30,0.3,13.406593406593407
earthquake,0.9,"28 km SSW of Mina, Nevada",2022-01-04 11:04:08.435,2022-01-05 03:38:18.045,nn00830980,"[-118.2497, 38.155, 11.4]",,,,,0,12,0.1603,12.719780219780219
earthquake,1.2,"37 km SE of Nulato, Alaska",2022-01-04 11:02:39.481,2022-01-31 22:33:36.708,ak0226s48i4,"[-157.6337, 64.4474, 15.8]",,,,,0,22,0.45,13.131868131868131
earthquake,1.1,"1 km NNE of Big Lake, Alaska",2022-01-04 10:59:45.780,2022-01-31 22:33:36.458,ak0226rv176,"[-149.9421, 61.5303, 43.2]",,,,,0,19,0.43,12.994505494505495
earthquake,1.86,"13km WSW of Searles Valley, CA",2022-01-04 10:46:34.590,2022-01-04 15:28:08.330,ci39902455,"[-117.5393333, 35.7333333, 4.19]",,,,,0,53,0.17,14.03846153846154
earthquake,1.2,"20 km S of Susitna North, Alaska",2022-01-04 10:37:02.335,2022-01-31 22:33:26.129,ak0226rq4eo,"[-149.9035, 61.9778, 46.8]",,,,,0,22,0.48,13.131868131868131
earthquake,1.7,"68 km SSE of Pope-Vannoy Landing, Alaska",2022-01-04 10:36:57.349,2022-01-31 22:33:36.199,ak0226rq4me,"[-153.8585, 59.0378, 99.5]",,,,,0,44,0.29,13.81868131868132
earthquake,0.87,"3km NW of San Clemente, CA",2022-01-04 10:35:29.090,2022-01-04 21:21:37.869,ci39902447,"[-117.6311667, 33.4496667, 13.79]",,,,,0,12,0.16,12.678571428571429
earthquake,1.86000001,"13 km NNW of Kalaoa, Hawaii",2022-01-04 10:34:22.800,2022-01-04 10:38:11.620,hv72856867,"[-156.024673461914, 19.8435001373291, 10.6300001144409]",,,,,0,53,0.330000013,14.038461552197802
earthquake,1.02,"6km NW of The Geysers, CA",2022-01-04 10:32:38.700,2022-01-04 10:46:10.905,nc73673461,"[-122.7963333, 38.8165016, 2.83]",,,,,0,16,0.02,12.884615384615385
earthquake,2.7,"99 km SW of Atka, Alaska",2022-01-04 10:25:44.452,2022-03-12 23:19:26.040,us7000ggt2,"[-175.1715, 51.535, 35]",,,,,0,112,0.6,15.192307692307693
earthquake,2.0,"45 km SW of Skwentna, Alaska",2022-01-04 10:24:52.480,2022-01-31 22:33:25.832,ak0226rnjnp,"[-152.0144, 61.7071, 117.4]",,,,,0,62,0.3,14.23076923076923
earthquake,1.2,"21 km NNW of Furnace Creek, California",2022-01-04 10:23:39.035,2022-01-05 03:38:17.081,nn00830978,"[-116.9365, 36.6272, 5.2]",,,,,0,22,0.168,13.131868131868131
earthquake,2.1,"3 km SE of Hunnewell, Kansas",2022-01-04 10:22:01.810,2022-01-07 23:09:16.660,ok2022agfb,"[-97.384, 36.98166667, 7.77]",1.0,3.3,,,0,68,0.21,14.368131868131869
earthquake,2.49,"20 km SE of Kanarraville, Utah",2022-01-04 10:16:50.780,2022-03-12 23:19:06.040,uu60476032,"[-112.9943333, 37.4321667, 3.94]",1.0,2.2,,,0,96,0.28,14.903846153846153
earthquake,2.22,"6km W of Templeton, CA",2022-01-04 10:05:47.910,2022-01-08 04:26:11.139,nc73673456,"[-120.7726667, 35.5495, 4.62]",2.0,2.0,,,0,76,0.07,14.532967032967033
earthquake,2.0,"24km WSW of Westmorland, CA",2022-01-04 10:05:04.520,2022-01-04 21:18:51.230,ci39902431,"[-115.8628333, 32.96, 7.95]",,,,,0,62,0.22,14.23076923076923
earthquake,1.2,"59 km S of Shungnak, Alaska",2022-01-04 10:04:17.586,2022-01-31 22:33:35.706,ak0226rj6n2,"[-157.2648, 66.3562, 8.8]",,,,,0,22,0.29,13.131868131868131
earthquake,0.47,"12km NE of Julian, CA",2022-01-04 10:01:03.970,2022-01-04 15:28:04.479,ci39902423,"[-116.5236667, 33.1633333, 16.3]",,,,,0,3,0.22,12.12912087912088
earthquake,0.66,"13km ENE of Ridgecrest, CA",2022-01-04 09:59:53.740,2022-01-04 21:11:21.958,ci39902415,"[-117.5471667, 35.6651667, 10.46]",,,,,0,7,0.11,12.39010989010989
earthquake,0.8,"6km E of San Ardo, CA",2022-01-04 09:50:49.400,2022-01-08 02:07:10.805,nc73673451,"[-120.8381667, 36.0186667, 8.81]",,,,,0,10,0.06,12.582417582417582
earthquake,1.6,"45 km W of Cantwell, Alaska",2022-01-04 09:47:03.481,2022-01-31 22:33:25.549,ak0226r6xql,"[-149.8598, 63.384, 7.6]",,,,,0,39,0.74,13.681318681318682
earthquake,1.2,"32 km E of Mono City, California",2022-01-04 09:44:54.848,2022-01-05 03:38:15.550,nn00830976,"[-118.7804, 38.0748, 14.2]",,,,,0,22,0.0927,13.131868131868131
earthquake,0.92,"7km NW of The Geysers, CA",2022-01-04 09:32:26.140,2022-01-08 08:33:11.274,nc73673446,"[-122.8036667, 38.8245, 2.57]",,,,,0,13,0.02,12.747252747252746
earthquake,1.7,"38 km E of Valdez, Alaska",2022-01-04 09:21:41.390,2022-01-31 22:33:25.247,ak0226r1fz4,"[-145.6294, 61.1265, 21.4]",,,,,0,44,0.43,13.81868131868132
earthquake,0.71,"4km W of Cobb, CA",2022-01-04 09:16:26.340,2022-01-04 09:18:01.585,nc73673441,"[-122.7669983, 38.8241653, 2.21]",,,,,0,8,0.02,12.458791208791208
earthquake,0.4,"4km WNW of Cobb, CA",2022-01-04 09:11:39.090,2022-01-08 08:12:11.164,nc73673436,"[-122.7631667, 38.8283333, 1.98]",,,,,0,2,0.05,12.032967032967033
earthquake,0.88,"7km NW of The Geysers, CA",2022-01-04 09:08:58.150,2022-01-04 09:32:10.390,nc73673431,"[-122.8028336, 38.8248329, 2.33]",,,,,0,12,0.03,12.692307692307692
earthquake,1.6,"24 km NNE of Skwentna, Alaska",2022-01-04 09:08:57.969,2022-01-31 22:33:24.959,ak0226qyo6c,"[-151.2043, 62.1923, 75.4]",,,,,0,39,0.32,13.681318681318682
earthquake,1.85000002,"1 km SSW of P?hala, Hawaii",2022-01-04 09:07:56.990,2022-01-04 09:11:10.620,hv72856802,"[-155.481506347656, 19.1895008087158, 34.2299995422363]",,,,,0,53,0.109999999,14.024725302197801
earthquake,1.7,"29 km NW of Stanley, Idaho",2022-01-04 09:07:55.300,2022-01-04 16:47:01.600,mb80535159,"[-115.2265, 44.3776667, 13.55]",,,,,0,44,0.32,13.81868131868132
earthquake,1.98000002,"8 km ENE of P?hala, Hawaii",2022-01-04 09:05:14.840,2022-01-04 09:08:30.610,hv72856797,"[-155.399505615234, 19.2318325042725, 30.4200000762939]",,,,,0,60,0.119999997,14.203296730769232
earthquake,0.86,"9km WNW of The Geysers, CA",2022-01-04 08:52:01.840,2022-01-04 09:25:11.153,nc73673426,"[-122.8433304, 38.821167, 2.09]",,,,,0,11,0.02,12.664835164835164
earthquake,4.6,Mariana Islands region,2022-01-04 08:50:30.441,2022-03-12 23:19:20.040,us7000gbnq,"[147.2509, 18.3519, 10]",,,,,0,326,0.48,17.802197802197803
earthquake,-0.17,"2km N of The Geysers, CA",2022-01-04 08:49:32.560,2022-01-08 07:31:16.195,nc73673416,"[-122.7591667, 38.7958333, 1.88]",,,,,0,0,0.01,11.25
earthquake,2.21,"7km SW of Walker, CA",2022-01-04 08:47:07.720,2022-01-05 03:37:57.167,nc73673421,"[-119.5371667, 38.4721667, 0.41]",,,,,0,75,0.05,14.51923076923077
earthquake,0.48,"0 km WSW of Manhattan, Montana",2022-01-04 08:44:38.950,2022-01-04 16:40:41.380,mb80535154,"[-111.3415, 45.8528333, 3.43]",,,,,0,4,0.06,12.142857142857142
earthquake,1.5,"34 km SE of Mina, Nevada",2022-01-04 08:41:56.371,2022-01-05 03:37:54.570,nn00830944,"[-117.8371, 38.1658, 9.6]",,,,,0,35,0.1476,13.543956043956044
earthquake,3.47,"67 km N of San Antonio, Puerto Rico",2022-01-04 08:33:16.790,2022-01-04 09:51:09.962,pr2022004004,"[-67.2071, 19.0926, 7]",,,,,0,185,0.42,16.25
earthquake,2.16,"15km ENE of Willows, CA",2022-01-04 08:24:43.910,2022-01-04 12:34:12.041,nc73673401,"[-122.0321667, 39.5656667, 25.79]",1.0,2.2,,,0,72,0.07,14.45054945054945
earthquake,1.26,"4 km W of Lucien, Oklahoma",2022-01-04 08:17:01.990,2022-01-05 15:12:25.459,ok2022agay,"[-97.50983333, 36.28116667, 8.17]",,,,,0,24,0.26,13.214285714285714
earthquake,1.82,"15 km SSE of Sunnyside, Utah",2022-01-04 08:09:51.870,2022-01-04 15:31:28.890,uu60476027,"[-110.3106667, 39.4248333, -1.42]",,,,,0,51,0.07,13.983516483516484
earthquake,1.19,"9km WNW of The Geysers, CA",2022-01-04 08:08:37.220,2022-01-04 11:20:10.131,nc73673386,"[-122.8410034, 38.8198318, 2.2]",,,,,0,22,0.03,13.118131868131869
earthquake,2.32,"9km WNW of The Geysers, CA",2022-01-04 08:07:56.290,2022-01-08 10:19:12.204,nc73673381,"[-122.8426667, 38.8215, 2.08]",,,,,0,83,0.06,14.67032967032967
earthquake,1.84,"9km WNW of The Geysers, CA",2022-01-04 08:07:43.960,2022-01-10 05:19:03.683,nc73673391,"[-122.8431667, 38.8218333, 2.31]",3.0,2.7,,,0,53,0.04,14.010989010989011
earthquake,1.8,"86 km ENE of Yakutat, Alaska",2022-01-04 08:07:24.644,2022-01-31 22:33:35.453,ak0226qcz4g,"[-138.3899, 59.924, 5]",,,,,0,50,0.32,13.956043956043956
earthquake,4.2,"12 km SE of Parral, Chile",2022-01-04 08:06:56.313,2022-03-12 23:19:06.040,us7000g8v0,"[-71.7231, -36.2156, 83.35]",,,,,0,271,0.68,17.252747252747252
earthquake,1.03,"8km WNW of Cobb, CA",2022-01-04 08:06:45.750,2022-01-04 08:39:10.873,nc73673376,"[-122.8164978, 38.8451653, 1.61]",,,,,0,16,0.02,12.89835164835165
earthquake,2.51,"7 km ESE of La Parguera, Puerto Rico",2022-01-04 08:06:33.540,2022-01-04 08:21:50.991,pr2022004003,"[-66.9841, 17.9458, 11]",,,,,0,97,0.08,14.93131868131868
earthquake,1.2,"27 km NW of Fishhook, Alaska",2022-01-04 08:02:14.506,2022-01-31 22:33:35.191,ak0226qbvre,"[-149.5923, 61.9275, 45.8]",,,,,0,22,0.46,13.131868131868131
earthquake,3.5,"40 km N of Carrizales, Puerto Rico",2022-01-04 07:58:02.950,2022-08-06 17:28:13.795,pr2022004002,"[-66.7486, 18.8448, 33]",1.0,2.0,,,0,189,0.38,16.291208791208792
earthquake,1.71000004,"4 km E of P?hala, Hawaii",2022-01-04 07:57:10.870,2022-01-04 08:00:22.940,hv72856772,"[-155.431838989258, 19.2098331451416, 33.0999984741211]",,,,,0,45,0.119999997,13.832417637362637
earthquake,0.94,"10km ENE of Ocotillo Wells, CA",2022-01-04 07:48:50.490,2022-01-04 21:09:04.105,ci39902407,"[-116.0243333, 33.1681667, 10.81]",,,,,0,14,0.15,12.774725274725274
earthquake,2.1,"57 km S of Whites City, New Mexico",2022-01-04 07:38:53.365,2022-01-05 20:56:23.679,tx2022afzr,"[-104.3083516, 31.65600355, 6.902807617]",,,,,0,68,0.3,14.368131868131869
earthquake,2.1,"119 km SSE of Sand Point, Alaska",2022-01-04 07:28:45.007,2022-01-31 22:33:34.945,ak0226pw34k,"[-159.9297, 54.3156, 14.7]",,,,,0,68,0.26,14.368131868131869
earthquake,1.5,"4 km NNE of Walker, California",2022-01-04 07:24:06.394,2022-01-05 03:37:54.058,nn00830942,"[-119.4598, 38.5486, 7.3]",,,,,0,35,0.1482,13.543956043956044
earthquake,1.74000001,"7 km ENE of P?hala, Hawaii",2022-01-04 07:23:44.140,2022-01-04 07:26:48.320,hv72856737,"[-155.410171508789, 19.232666015625, 33.0800018310547]",,,,,0,47,0.119999997,13.873626387362638
earthquake,0.83,"16km W of Searles Valley, CA",2022-01-04 07:22:35.530,2022-01-04 21:05:28.594,ci39902399,"[-117.5778333, 35.7503333, 5.56]",,,,,0,11,0.13,12.623626373626374
earthquake,2.41,"19 km SE of Kanarraville, Utah",2022-01-04 07:22:04.210,2022-03-12 23:19:06.040,uu60476022,"[-113.01, 37.4261667, 7.33]",1.0,2.2,,,0,90,0.26,14.793956043956044
earthquake,1.03,"3km W of Cobb, CA",2022-01-04 07:17:21.770,2022-01-04 07:49:11.772,nc73673366,"[-122.7581635, 38.8204994, 2.63]",,,,,0,16,0.01,12.89835164835165
earthquake,3.5,"83 km S of Unalaska, Alaska",2022-01-04 07:12:47.771,2022-03-12 23:19:26.040,us7000ggsx,"[-166.7317, 53.1334, 29.19]",,,,,0,188,0.51,16.291208791208792
earthquake,0.99,"16km W of Searles Valley, CA",2022-01-04 07:12:45.780,2022-01-04 21:03:21.753,ci39902391,"[-117.575, 35.7488333, 4.63]",,,,,0,15,0.14,12.843406593406595
earthquake,2.13,"15 km SSE of Sunnyside, Utah",2022-01-04 07:08:50.870,2022-01-04 17:23:01.450,uu60476017,"[-110.3125, 39.4241667, -1.38]",,,,,0,70,0.03,14.409340659340659
earthquake,1.4,"15 km S of Weston, Colorado",2022-01-04 07:07:42.006,2022-03-12 23:18:58.040,us7000gay3,"[-104.8549, 36.9968, 5]",,,,,0,30,0.38,13.406593406593407
earthquake,2.06999993,"7 km ENE of P?hala, Hawaii",2022-01-04 07:03:18.170,2022-01-04 07:06:21.230,hv72856712,"[-155.410003662109, 19.2178325653076, 31.6599998474121]",,,,,0,66,0.109999999,14.32692298076923
earthquake,1.6,"38 km WSW of Anchor Point, Alaska",2022-01-04 07:00:28.108,2022-01-31 22:33:34.680,ak0226pq1ru,"[-152.4546, 59.6403, 78.6]",,,,,0,39,0.29,13.681318681318682
earthquake,2.19,"7 km WSW of Guánica, Puerto Rico",2022-01-04 06:59:42.850,2022-01-04 07:16:03.826,pr2022004001,"[-66.9751, 17.9391, 8]",,,,,0,74,0.08,14.491758241758241
earthquake,2.6,"3 km SE of El Indio, Texas",2022-01-04 06:58:13.875,2022-03-12 23:18:57.040,tx2022afyi,"[-100.2894072, 28.49212646, 1.051554362]",,,,,0,104,0.3,15.054945054945055
earthquake,1.9,"35 km SE of Mina, Nevada",2022-01-04 06:55:30.898,2022-01-05 03:37:47.377,nn00830938,"[-117.8167, 38.1749, 8.4]",,,,,0,56,0.1403,14.093406593406593
earthquake,1.0,"16 km W of Anchorage, Alaska",2022-01-04 06:40:45.879,2022-01-31 22:33:24.439,ak0226pd83l,"[-150.2083, 61.2282, 47.2]",,,,,0,15,0.33,12.857142857142858
earthquake,0.69,"11km WNW of The Geysers, CA",2022-01-04 06:39:36.930,2022-01-04 07:02:11.219,nc73673356,"[-122.8651657, 38.8235016, 1.69]",,,,,0,7,0.01,12.43131868131868
earthquake,4.5,"52 km ENE of Namie, Japan",2022-01-04 06:35:08.213,2022-03-12 23:19:06.040,us7000g8ui,"[141.5249, 37.7085, 61.35]",2.0,2.0,,,0,312,0.47,17.664835164835164
earthquake,2.1,"15 km SSE of Sunnyside, Utah",2022-01-04 06:16:17.690,2022-01-04 17:46:12.360,uu60476012,"[-110.3078333, 39.4258333, -2.13]",,,,,0,68,0.13,14.368131868131869
earthquake,0.94,"7km NW of The Geysers, CA",2022-01-04 06:16:15.280,2022-01-04 06:48:11.096,nc73673351,"[-122.8119965, 38.8258324, 1.63]",,,,,0,14,0.02,12.774725274725274
earthquake,1.95000005,"4 km S of P?hala, Hawaii",2022-01-04 06:07:23.330,2022-01-04 06:10:36.620,hv72856637,"[-155.486831665039, 19.1625003814697, 34.439998626709]",,,,,0,59,0.119999997,14.16208798076923
earthquake,1.24,"10km NE of Coso Junction, CA",2022-01-04 06:07:20.580,2022-01-04 17:51:39.621,ci39902383,"[-117.8603333, 36.097, 3.96]",,,,,0,24,0.11,13.186813186813186
earthquake,1.4,"4 km W of Point Possession, Alaska",2022-01-04 06:01:59.164,2022-01-31 22:33:24.147,ak0226p4w8x,"[-150.7796, 60.9301, 58.7]",,,,,0,30,0.54,13.406593406593407
earthquake,4.6,Fiji region,2022-01-04 05:57:35.876,2022-03-12 23:19:20.040,us7000gbnm,"[-176.897, -17.8058, 366.02]",,,,,0,326,0.88,17.802197802197803
earthquake,4.9,"79 km W of Xinyuan, China",2022-01-04 05:45:02.167,2022-03-12 23:19:06.040,us7000g8ua,"[82.2728, 43.4249, 10]",,,,,0,369,0.6,18.214285714285715
earthquake,0.35,"7km NW of The Geysers, CA",2022-01-04 05:41:22.360,2022-01-04 05:43:00.689,nc73673346,"[-122.8188324, 38.8113327, 2.81]",,,,,0,2,0.01,11.964285714285715
earthquake,1.76,"1km WSW of Valle Vista, CA",2022-01-04 05:40:29.470,2022-01-04 21:02:36.060,ci39902367,"[-116.9046667, 33.7426667, 4.63]",,,,,0,48,0.16,13.901098901098901
earthquake,0.84,"6km NW of The Geysers, CA",2022-01-04 05:35:03.440,2022-01-04 05:54:10.570,nc73673336,"[-122.8034973, 38.8218346, 3.47]",,,,,0,11,0.01,12.637362637362637
